date,member_id,R,F,M,r_grade,f_grade,m_grade,rfm_index,group
2023-03-01,skrnrwls,118,1,113316.0,3,1,3,2.1793351317347427,semi-VIP
2023-03-01,skrrnjs12,265,1,44100.0,2,1,1,1.053524117701992,esc
2023-03-01,skrud7715,161,1,35900.0,3,1,1,1.1070482354039841,new
2023-03-01,sks2665,207,1,34000.0,2,1,1,1.053524117701992,esc
2023-03-01,skscksdnr,147,1,68800.0,3,1,2,1.6431916835693634,new
2023-03-01,skscldns1,264,1,40700.0,2,1,1,1.053524117701992,esc
2023-03-01,sksdmema,196,1,52700.0,2,1,1,1.053524117701992,esc
2023-03-01,sksdnjsrud,184,1,40400.0,2,1,1,1.053524117701992,esc
2023-03-01,sksehlswkd,69,2,130251.0,4,2,3,2.6431916835693636,semi-VIP
2023-03-01,sksjts,273,1,49000.0,2,1,1,1.053524117701992,esc
2023-03-01,sksk9219,117,2,79222.0,3,2,2,2.053524117701992,new
2023-03-01,skskyun,342,1,17400.0,1,1,1,1.0,esc
2023-03-01,sksla16,84,2,77716.0,4,2,2,2.107048235403984,new
2023-03-01,sksms187,28,1,58200.0,4,1,2,1.6967158012713555,new
2023-03-01,sksmsqhzjf,41,1,25500.0,4,1,1,1.1605723531059762,new
2023-03-01,sksmsroal,342,1,39479.0,1,1,1,1.0,esc
2023-03-01,sksmssnrn,91,1,39289.0,3,1,1,1.1070482354039841,new
2023-03-01,sksmstnwi,249,1,42300.0,2,1,1,1.053524117701992,esc
2023-03-01,sksmstnwi86,155,1,71300.0,3,1,2,1.6431916835693634,new
2023-03-01,sksmswoghks1,262,1,38900.0,2,1,1,1.053524117701992,esc
2023-03-01,sksno1,67,1,141231.0,4,1,3,2.2328592494367347,semi-VIP
2023-03-01,sksqkdn,91,1,26800.0,3,1,1,1.1070482354039841,new
2023-03-01,skssjdi,187,1,38800.0,2,1,1,1.053524117701992,esc
2023-03-01,sksskdiwkddn,204,2,150565.0,2,2,3,2.5361434481653795,esc-VIP
2023-03-01,sksyool,5,2,111500.0,4,2,3,2.6431916835693636,semi-VIP
2023-03-01,sktmfrl1104,234,1,43800.0,2,1,1,1.053524117701992,esc
2023-03-01,skw198900,126,2,76038.0,3,2,2,2.053524117701992,new
2023-03-01,skwjdgks1998,207,1,34581.0,2,1,1,1.053524117701992,esc
2023-03-01,skwk1715,89,1,42900.0,3,1,1,1.1070482354039841,new
2023-03-01,skwlsxodud,208,1,34200.0,2,1,1,1.053524117701992,esc
2023-03-01,skwogns91,353,1,37442.0,1,1,1,1.0,esc
2023-03-01,sky070599,191,1,39900.0,2,1,1,1.053524117701992,esc
2023-03-01,sky0711,300,1,38500.0,1,1,1,1.0,esc
2023-03-01,sky123rksk,295,1,65600.0,1,1,2,1.5361434481653795,esc
2023-03-01,sky1cool,11,2,78873.0,4,2,2,2.107048235403984,new
2023-03-01,sky2152000,67,2,80029.0,4,2,2,2.107048235403984,new
2023-03-01,sky3321,128,1,40000.0,3,1,1,1.1070482354039841,new
2023-03-01,sky5374ss,355,1,96500.0,1,1,2,1.5361434481653795,esc
2023-03-01,sky7254k,263,1,17400.0,2,1,1,1.053524117701992,esc
2023-03-01,sky7820,146,1,41900.0,3,1,1,1.1070482354039841,new
2023-03-01,sky941006,72,2,33900.0,4,2,1,1.5709047872386046,new
2023-03-01,skyapel,265,1,30900.0,2,1,1,1.053524117701992,esc
2023-03-01,skyb34rd,82,2,190628.0,4,2,3,2.6431916835693636,semi-VIP
2023-03-01,skyblb2,354,1,36900.0,1,1,1,1.0,esc
2023-03-01,skyblue2211,31,3,113997.0,4,3,3,3.053524117701992,VIP
2023-03-01,skybluemind7,229,1,39616.0,2,1,1,1.053524117701992,esc
2023-03-01,skybolgi,350,1,37835.0,1,1,1,1.0,esc
2023-03-01,skybwc,44,1,35900.0,4,1,1,1.1605723531059762,new
2023-03-01,skycool700,44,1,37900.0,4,1,1,1.1605723531059762,new
2023-03-01,skycyh748,337,1,42300.0,1,1,1,1.0,esc
2023-03-01,skydog33,70,1,32400.0,4,1,1,1.1605723531059762,new
2023-03-01,skyguy2546,174,1,34900.0,3,1,1,1.1070482354039841,new
2023-03-01,skyhanuri,319,1,49900.0,1,1,1,1.0,esc
2023-03-01,skyheo69,23,1,29800.0,4,1,1,1.1605723531059762,new
2023-03-01,skyidelete,145,2,75544.0,3,2,2,2.053524117701992,new
2023-03-01,skyjec,125,1,49800.0,3,1,1,1.1070482354039841,new
2023-03-01,skyks3,52,1,25300.0,4,1,1,1.1605723531059762,new
2023-03-01,skyline,355,1,12200.0,1,1,1,1.0,esc
2023-03-01,skylistgod,316,1,66800.0,1,1,2,1.5361434481653795,esc
2023-03-01,skyljk2,181,1,40300.0,2,1,1,1.053524117701992,esc
2023-03-01,skylove5242,59,2,110198.0,4,2,3,2.6431916835693636,semi-VIP
2023-03-01,skylsm20,176,1,44300.0,3,1,1,1.1070482354039841,new
2023-03-01,skylub123,6,1,17900.0,4,1,1,1.1605723531059762,new
2023-03-01,skymin101,90,1,27300.0,3,1,1,1.1070482354039841,new
2023-03-01,skynasil,52,1,32300.0,4,1,1,1.1605723531059762,new
2023-03-01,skyryuje,203,1,34100.0,2,1,1,1.053524117701992,esc
2023-03-01,skyski88,111,1,48900.0,3,1,1,1.1070482354039841,new
2023-03-01,skysky8105,206,1,36000.0,2,1,1,1.053524117701992,esc
2023-03-01,skysor,62,1,32400.0,4,1,1,1.1605723531059762,new
2023-03-01,skysubac,69,1,32400.0,4,1,1,1.1605723531059762,new
2023-03-01,skyupskydown,65,5,84114.0,4,4,2,2.927713103669242,ROYAL
2023-03-01,skywind35710,218,1,36400.0,2,1,1,1.053524117701992,esc
2023-03-01,skywindow22,42,1,32900.0,4,1,1,1.1605723531059762,new
2023-03-01,skywith77,188,2,78800.0,2,2,2,2.0,esc
2023-03-01,skyworkerzer,140,1,15900.0,3,1,1,1.1070482354039841,new
2023-03-01,skyworld86,295,1,40700.0,1,1,1,1.0,esc
2023-03-01,skz2078,137,3,145642.0,3,3,3,3.0,VIP
2023-03-01,sla7915,228,2,129641.0,2,2,3,2.5361434481653795,esc-VIP
2023-03-01,slaekd,68,2,111444.0,4,2,3,2.6431916835693636,semi-VIP
2023-03-01,slakzx123,169,1,30800.0,3,1,1,1.1070482354039841,new
2023-03-01,slarudtjs,88,1,41900.0,4,1,1,1.1605723531059762,new
2023-03-01,slayerbees,39,2,85080.0,4,2,2,2.107048235403984,new
2023-03-01,sldhkehfl,213,1,113000.0,2,1,3,2.1258110140327506,esc-VIP
2023-03-01,sldkek,2,2,78446.0,4,2,2,2.107048235403984,new
2023-03-01,slee555,86,1,48000.0,4,1,1,1.1605723531059762,new
2023-03-01,sleeho,2,1,34579.0,4,1,1,1.1605723531059762,new
2023-03-01,sleepd,206,1,36000.0,2,1,1,1.053524117701992,esc
2023-03-01,slh257,362,1,43800.0,1,1,1,1.0,esc
2023-03-01,slideaway919,91,2,190700.0,3,2,3,2.5896675658673716,semi-VIP
2023-03-01,slii91,98,3,240900.0,3,3,4,3.5361434481653795,VIP
2023-03-01,slij2005,7,1,20950.0,4,1,1,1.1605723531059762,new
2023-03-01,slim92,231,1,52335.0,2,1,1,1.053524117701992,esc
2023-03-01,slimhoya,30,1,40900.0,4,1,1,1.1605723531059762,new
2023-03-01,slimsh2dy,117,1,37900.0,3,1,1,1.1070482354039841,new
2023-03-01,slingki,338,1,17400.0,1,1,1,1.0,esc
2023-03-01,slllee6919,235,1,38900.0,2,1,1,1.053524117701992,esc
2023-03-01,slog2,257,1,17400.0,2,1,1,1.053524117701992,esc
2023-03-01,slone1096,70,2,30864.0,4,2,1,1.5709047872386046,new
2023-03-01,sls0622,117,1,48900.0,3,1,1,1.1070482354039841,new
2023-03-01,sls3276,74,2,46154.0,4,2,1,1.5709047872386046,new
2023-03-01,slslslsl0,201,1,61200.0,2,1,2,1.5896675658673716,esc
2023-03-01,slswk1384,217,1,113000.0,2,1,3,2.1258110140327506,esc-VIP
2023-03-01,slu95,260,1,49900.0,2,1,1,1.053524117701992,esc
2023-03-01,slyeel,32,2,77977.0,4,2,2,2.107048235403984,new
2023-03-01,sm0087,91,1,106000.0,3,1,3,2.1793351317347427,semi-VIP
2023-03-01,sm2752,168,1,14900.0,3,1,1,1.1070482354039841,new
2023-03-01,sm5000,307,1,46900.0,1,1,1,1.0,esc
2023-03-01,smack98,47,2,72800.0,4,2,2,2.107048235403984,new
2023-03-01,smaillove1,190,1,38800.0,2,1,1,1.053524117701992,esc
2023-03-01,smallcho,204,2,80910.0,2,2,2,2.0,esc
2023-03-01,smart1000000,100,1,14900.0,3,1,1,1.1070482354039841,new
2023-03-01,smartconan,24,2,45700.0,4,2,1,1.5709047872386046,new
2023-03-01,smartsck,106,1,24600.0,3,1,1,1.1070482354039841,new
2023-03-01,smbutter,234,1,16900.0,2,1,1,1.053524117701992,esc
2023-03-01,smck8747,172,1,29800.0,3,1,1,1.1070482354039841,new
2023-03-01,smeen28,188,1,31900.0,2,1,1,1.053524117701992,esc
2023-03-01,smekang,71,1,15700.0,4,1,1,1.1605723531059762,new
2023-03-01,smell0813,197,1,42234.0,2,1,1,1.053524117701992,esc
2023-03-01,smg4237,282,1,32400.0,1,1,1,1.0,esc
2023-03-01,smg9407,251,1,52200.0,2,1,1,1.053524117701992,esc
2023-03-01,smh0706,217,1,14659.0,2,1,1,1.053524117701992,esc
2023-03-01,smhs,148,1,16692.0,3,1,1,1.1070482354039841,new
2023-03-01,smile1101,348,1,8720.0,1,1,1,1.0,esc
2023-03-01,smile2705,335,1,36447.0,1,1,1,1.0,esc
2023-03-01,smile7607,65,2,104299.0,4,2,3,2.6431916835693636,semi-VIP
2023-03-01,smile7644,51,1,41900.0,4,1,1,1.1605723531059762,new
2023-03-01,smile8249,180,1,17900.0,2,1,1,1.053524117701992,esc
2023-03-01,smileby2,320,1,38344.0,1,1,1,1.0,esc
2023-03-01,smileha25,15,1,38900.0,4,1,1,1.1605723531059762,new
2023-03-01,smileho0,345,1,37894.0,1,1,1,1.0,esc
2023-03-01,smilejjs,253,1,17400.0,2,1,1,1.053524117701992,esc
2023-03-01,smilekkkk,103,1,38900.0,3,1,1,1.1070482354039841,new
2023-03-01,smiles1080,220,2,76239.0,2,2,2,2.0,esc
2023-03-01,smilt123,215,1,28671.0,2,1,1,1.053524117701992,esc
2023-03-01,smj0605,76,1,33400.0,4,1,1,1.1605723531059762,new
2023-03-01,smj705,217,1,45600.0,2,1,1,1.053524117701992,esc
2023-03-01,smjm9804,77,1,41900.0,4,1,1,1.1605723531059762,new
2023-03-01,smjune6678,25,2,61196.0,4,2,2,2.107048235403984,new
2023-03-01,smk6417,122,1,16900.0,3,1,1,1.1070482354039841,new
2023-03-01,smk8035,105,1,138500.0,3,1,3,2.1793351317347427,semi-VIP
2023-03-01,smkcow,13,2,41000.0,4,2,1,1.5709047872386046,new
2023-03-01,sml6190,16,2,75389.0,4,2,2,2.107048235403984,new
2023-03-01,smooyu,65,2,65433.0,4,2,2,2.107048235403984,new
2023-03-01,smrl1,38,2,53400.0,4,2,2,2.107048235403984,new
2023-03-01,sms1423,364,1,40700.0,1,1,1,1.0,esc
2023-03-01,smukjeong,363,1,47400.0,1,1,1,1.0,esc
2023-03-01,smvlem,225,1,40700.0,2,1,1,1.053524117701992,esc
2023-03-01,smy127,98,1,38212.0,3,1,1,1.1070482354039841,new
2023-03-01,smyyun,100,2,80379.0,3,2,2,2.053524117701992,new
2023-03-01,snada0924,189,1,50700.0,2,1,1,1.053524117701992,esc
2023-03-01,snamie83,266,1,40700.0,2,1,1,1.053524117701992,esc
2023-03-01,snappily3,60,2,70556.0,4,2,2,2.107048235403984,new
2023-03-01,snb215,215,2,82780.0,2,2,2,2.0,esc
2023-03-01,snchi,158,1,16300.0,3,1,1,1.1070482354039841,new
2023-03-01,snde1005,214,1,32200.0,2,1,1,1.053524117701992,esc
2023-03-01,snf99209,118,2,88998.0,3,2,2,2.053524117701992,new
2023-03-01,snglee1207,53,1,105500.0,4,1,3,2.2328592494367347,semi-VIP
2023-03-01,sngu518,82,1,58200.0,4,1,2,1.6967158012713555,new
2023-03-01,snlim,326,1,30300.0,1,1,1,1.0,esc
2023-03-01,sno871,9,1,19800.0,4,1,1,1.1605723531059762,new
2023-03-01,snoek,125,1,15400.0,3,1,1,1.1070482354039841,new
2023-03-01,snoopy0878,267,1,40700.0,2,1,1,1.053524117701992,esc
2023-03-01,snoopy3066,260,1,38500.0,2,1,1,1.053524117701992,esc
2023-03-01,snoopy96,36,2,76379.0,4,2,2,2.107048235403984,new
2023-03-01,snoopykms1,266,1,37193.0,2,1,1,1.053524117701992,esc
2023-03-01,snow0112,12,1,42600.0,4,1,1,1.1605723531059762,new
2023-03-01,snow346,329,1,17400.0,1,1,1,1.0,esc
2023-03-01,snowboy23,345,1,37739.0,1,1,1,1.0,esc
2023-03-01,snowhan23,112,1,24000.0,3,1,1,1.1070482354039841,new
2023-03-01,snowman3629,338,1,37436.0,1,1,1,1.0,esc
2023-03-01,snowtear,211,1,32400.0,2,1,1,1.053524117701992,esc
2023-03-01,snowyll,57,2,77600.0,4,2,2,2.107048235403984,new
2023-03-01,snr321,73,1,16500.0,4,1,1,1.1605723531059762,new
2023-03-01,snrk850,92,2,73185.0,3,2,2,2.053524117701992,new
2023-03-01,snrn2775,319,1,49300.0,1,1,1,1.0,esc
2023-03-01,snrndi213,62,1,67703.0,4,1,2,1.6967158012713555,new
2023-03-01,sny7373,128,2,72700.0,3,2,2,2.053524117701992,new
2023-03-01,so4271,348,1,40700.0,1,1,1,1.0,esc
2023-03-01,soap528,168,1,41900.0,3,1,1,1.1070482354039841,new
2023-03-01,soaring33,79,2,67800.0,4,2,2,2.107048235403984,new
2023-03-01,soaringlsh,60,3,117641.0,4,3,3,3.053524117701992,VIP
2023-03-01,soboru,339,1,66800.0,1,1,2,1.5361434481653795,esc
2023-03-01,soccerpain,70,2,62269.0,4,2,2,2.107048235403984,new
2023-03-01,sochon0126,85,2,79800.0,4,2,2,2.107048235403984,new
2023-03-01,soclatess,71,1,29200.0,4,1,1,1.1605723531059762,new
2023-03-01,sod4221,105,2,174216.0,3,2,3,2.5896675658673716,semi-VIP
2023-03-01,sodam1206,8,1,33000.0,4,1,1,1.1605723531059762,new
2023-03-01,soddr293,217,1,42500.0,2,1,1,1.053524117701992,esc
2023-03-01,sodoitforme,147,1,70900.0,3,1,2,1.6431916835693634,new
2023-03-01,soe321,345,1,38800.0,1,1,1,1.0,esc
2023-03-01,soekftjduddl,356,1,17400.0,1,1,1,1.0,esc
2023-03-01,softorchid,265,2,54300.0,2,2,2,2.0,esc
2023-03-01,softth,313,1,40700.0,1,1,1,1.0,esc
2023-03-01,sogood0329,133,1,17900.0,3,1,1,1.1070482354039841,new
2023-03-01,sohee0309,5,1,54290.0,4,1,2,1.6967158012713555,new
2023-03-01,sohee5885,338,1,115500.0,1,1,3,2.072286896330759,esc-VIP
2023-03-01,sohee8991,283,1,40700.0,1,1,1,1.0,esc
2023-03-01,sohi7136,27,1,41900.0,4,1,1,1.1605723531059762,new
2023-03-01,sohyun4748,122,1,137500.0,3,1,3,2.1793351317347427,semi-VIP
2023-03-01,sohyunshin,88,2,106600.0,4,2,3,2.6431916835693636,semi-VIP
2023-03-01,soidum,206,1,113846.0,2,1,3,2.1258110140327506,esc-VIP
2023-03-01,soifree,293,1,40700.0,1,1,1,1.0,esc
2023-03-01,soilfe,313,1,36500.0,1,1,1,1.0,esc
2023-03-01,soinstant00,341,1,35410.0,1,1,1,1.0,esc
2023-03-01,soiors,27,1,144000.0,4,1,3,2.2328592494367347,semi-VIP
2023-03-01,sojino,78,1,68300.0,4,1,2,1.6967158012713555,new
2023-03-01,sojinsim,340,1,49900.0,1,1,1,1.0,esc
2023-03-01,sojunhae,195,1,88100.0,2,1,2,1.5896675658673716,esc
2023-03-01,soks90,254,1,40700.0,2,1,1,1.053524117701992,esc
2023-03-01,sol189,320,1,22300.0,1,1,1,1.0,esc
2023-03-01,sol772,8,3,111852.0,4,3,3,3.053524117701992,VIP
2023-03-01,sol7807,80,1,15900.0,4,1,1,1.1605723531059762,new
2023-03-01,sol9267,45,6,242758.0,4,4,4,4.0,VIP
2023-03-01,sola0324,70,1,33400.0,4,1,1,1.1605723531059762,new
2023-03-01,solarmac2,210,2,73479.0,2,2,2,2.0,esc
2023-03-01,sole1012,296,1,33700.0,1,1,1,1.0,esc
2023-03-01,soleme77,157,1,154000.0,3,1,3,2.1793351317347427,semi-VIP
2023-03-01,solip0508,44,1,61000.0,4,1,2,1.6967158012713555,new
2023-03-01,solitario,267,1,32800.0,2,1,1,1.053524117701992,esc
2023-03-01,sollathie,208,1,31079.0,2,1,1,1.053524117701992,esc
2023-03-01,solmon0427,204,2,94248.0,2,2,2,2.0,esc
2023-03-01,solsolmi,68,1,30730.0,4,1,1,1.1605723531059762,new
2023-03-01,solvang,91,1,41900.0,3,1,1,1.1070482354039841,new
2023-03-01,solve53,200,1,47300.0,2,1,1,1.053524117701992,esc
2023-03-01,solvit13,222,2,66163.0,2,2,2,2.0,esc
2023-03-01,solxol0804,208,1,136715.0,2,1,3,2.1258110140327506,esc-VIP
2023-03-01,somdoll,69,1,21100.0,4,1,1,1.1605723531059762,new
2023-03-01,somi0730,336,1,30900.0,1,1,1,1.0,esc
2023-03-01,somp1006,273,2,60000.0,2,2,2,2.0,esc
2023-03-01,son1162,203,1,46400.0,2,1,1,1.053524117701992,esc
2023-03-01,son3265,118,1,22000.0,3,1,1,1.1070482354039841,new
2023-03-01,son881231,203,1,31808.0,2,1,1,1.053524117701992,esc
2023-03-01,son960509,20,1,35900.0,4,1,1,1.1605723531059762,new
2023-03-01,son98540290,251,1,17400.0,2,1,1,1.053524117701992,esc
2023-03-01,sonatauk,334,2,82187.0,1,2,2,1.9464758822980082,esc
2023-03-01,sonate23,112,2,150352.0,3,2,3,2.5896675658673716,semi-VIP
2023-03-01,sonbee,78,1,49800.0,4,1,1,1.1605723531059762,new
2023-03-01,sonchewon,27,1,40900.0,4,1,1,1.1605723531059762,new
2023-03-01,soncs1203,190,2,70400.0,2,2,2,2.0,esc
2023-03-01,sondoowk,101,1,41900.0,3,1,1,1.1070482354039841,new
2023-03-01,sonewo,71,2,71814.0,4,2,2,2.107048235403984,new
2023-03-01,song1034,59,1,29735.0,4,1,1,1.1605723531059762,new
2023-03-01,song1108,36,2,97900.0,4,2,2,2.107048235403984,new
2023-03-01,song2429,118,1,24000.0,3,1,1,1.1070482354039841,new
2023-03-01,song35119,136,1,35200.0,3,1,1,1.1070482354039841,new
2023-03-01,song43373,32,3,136376.0,4,3,3,3.053524117701992,VIP
2023-03-01,song722,303,1,36900.0,1,1,1,1.0,esc
2023-03-01,song93006,98,1,13900.0,3,1,1,1.1070482354039841,new
2023-03-01,song9493,2,1,41900.0,4,1,1,1.1605723531059762,new
2023-03-01,songcwon2640,147,1,49092.0,3,1,1,1.1070482354039841,new
2023-03-01,songh11,150,2,104371.0,3,2,3,2.5896675658673716,semi-VIP
2023-03-01,songhee1228,330,1,34900.0,1,1,1,1.0,esc
2023-03-01,songin5594,301,1,40700.0,1,1,1,1.0,esc
2023-03-01,songirang417,74,3,143400.0,4,3,3,3.053524117701992,VIP
2023-03-01,songjh2306,119,1,10700.0,3,1,1,1.1070482354039841,new
2023-03-01,songlo2,58,3,61700.0,4,3,2,2.517380669536613,ROYAL
2023-03-01,songsy2003,109,1,24000.0,3,1,1,1.1070482354039841,new
2023-03-01,songun1992,208,2,104025.0,2,2,3,2.5361434481653795,esc-VIP
2023-03-01,songyk79,76,1,32400.0,4,1,1,1.1605723531059762,new
2023-03-01,sonha11,234,1,13900.0,2,1,1,1.053524117701992,esc
2023-03-01,sonia526h,361,1,32800.0,1,1,1,1.0,esc
2023-03-01,sonic3686,225,1,50300.0,2,1,1,1.053524117701992,esc
2023-03-01,sonjh1202,165,1,69700.0,3,1,2,1.6431916835693634,new
2023-03-01,sonjun311,60,1,49400.0,4,1,1,1.1605723531059762,new
2023-03-01,sonkoon,30,1,150000.0,4,1,3,2.2328592494367347,semi-VIP
2023-03-01,sonkyusub,246,1,35929.0,2,1,1,1.053524117701992,esc
2023-03-01,sonnet613,259,1,38900.0,2,1,1,1.053524117701992,esc
2023-03-01,sonniecjswo,230,1,39491.0,2,1,1,1.053524117701992,esc
2023-03-01,sonsmin1007,208,2,45900.0,2,2,1,1.463856551834621,esc
2023-03-01,sonsy0505,253,1,32800.0,2,1,1,1.053524117701992,esc
2023-03-01,sony1332,324,1,12900.0,1,1,1,1.0,esc
2023-03-01,soo1min2,252,1,28800.0,2,1,1,1.053524117701992,esc
2023-03-01,soo6624427,70,1,31400.0,4,1,1,1.1605723531059762,new
2023-03-01,soo8,155,1,138000.0,3,1,3,2.1793351317347427,semi-VIP
2023-03-01,soo8696,139,1,40900.0,3,1,1,1.1070482354039841,new
2023-03-01,sooa7722,8,1,91700.0,4,1,2,1.6967158012713555,new
2023-03-01,soobeomk,216,1,113969.0,2,1,3,2.1258110140327506,esc-VIP
2023-03-01,soobyn1,22,1,54800.0,4,1,2,1.6967158012713555,new
2023-03-01,soojin8099,123,1,32900.0,3,1,1,1.1070482354039841,new
2023-03-01,soojin987,158,1,36400.0,3,1,1,1.1070482354039841,new
2023-03-01,soojung706,168,1,41900.0,3,1,1,1.1070482354039841,new
2023-03-01,soojung7907,169,1,31500.0,3,1,1,1.1070482354039841,new
2023-03-01,soojzang26,6,2,78000.0,4,2,2,2.107048235403984,new
2023-03-01,sooki,271,1,25000.0,2,1,1,1.053524117701992,esc
2023-03-01,soolil,217,1,32000.0,2,1,1,1.053524117701992,esc
2023-03-01,soolmani,64,2,79797.0,4,2,2,2.107048235403984,new
2023-03-01,soomees,118,1,11700.0,3,1,1,1.1070482354039841,new
2023-03-01,soominpark,235,2,64400.0,2,2,2,2.0,esc
2023-03-01,soomno95,272,1,115500.0,2,1,3,2.1258110140327506,esc-VIP
2023-03-01,soondae3,302,1,37125.0,1,1,1,1.0,esc
2023-03-01,soonding28,112,1,35900.0,3,1,1,1.1070482354039841,new
2023-03-01,soonho900,147,1,41900.0,3,1,1,1.1070482354039841,new
2023-03-01,soons1023,41,3,113735.0,4,3,3,3.053524117701992,VIP
2023-03-01,soontae919,296,1,38999.0,1,1,1,1.0,esc
2023-03-01,soonwoo12,134,1,41000.0,3,1,1,1.1070482354039841,new
2023-03-01,soony1215,22,2,60974.0,4,2,2,2.107048235403984,new
2023-03-01,sooryeon,167,1,137000.0,3,1,3,2.1793351317347427,semi-VIP
2023-03-01,sooyeon105,251,1,39999.0,2,1,1,1.053524117701992,esc
2023-03-01,sooyuni88,184,1,39800.0,2,1,1,1.053524117701992,esc
2023-03-01,sora068,121,1,79600.0,3,1,2,1.6431916835693634,new
2023-03-01,sora915,66,1,41000.0,4,1,1,1.1605723531059762,new
2023-03-01,soraike90,149,3,104212.0,3,3,3,3.0,VIP
2023-03-01,sorang226,60,3,191175.0,4,3,3,3.053524117701992,VIP
2023-03-01,sorcery3,71,1,31500.0,4,1,1,1.1605723531059762,new
2023-03-01,sori2k,142,1,40751.0,3,1,1,1.1070482354039841,new
2023-03-01,soripe56,176,1,68700.0,3,1,2,1.6431916835693634,new
2023-03-01,sorry0110,345,1,74865.0,1,1,2,1.5361434481653795,esc
2023-03-01,sory,131,1,38900.0,3,1,1,1.1070482354039841,new
2023-03-01,sos9879,211,2,71733.0,2,2,2,2.0,esc
2023-03-01,sosh3318,115,1,23000.0,3,1,1,1.1070482354039841,new
2023-03-01,sosimin00,43,2,72060.0,4,2,2,2.107048235403984,new
2023-03-01,sosma8978,156,1,121000.0,3,1,3,2.1793351317347427,semi-VIP
2023-03-01,soso51779,303,1,15900.0,1,1,1,1.0,esc
2023-03-01,sososo8014,35,1,64900.0,4,1,2,1.6967158012713555,new
2023-03-01,sossos2001,215,1,36000.0,2,1,1,1.053524117701992,esc
2023-03-01,soswjdgns,76,2,114416.0,4,2,3,2.6431916835693636,semi-VIP
2023-03-01,sote21,321,1,34500.0,1,1,1,1.0,esc
2023-03-01,souhfd,166,1,41900.0,3,1,1,1.1070482354039841,new
2023-03-01,souhoo1893,57,1,50200.0,4,1,1,1.1605723531059762,new
2023-03-01,soul,285,1,40700.0,1,1,1,1.0,esc
2023-03-01,soulbirds,77,2,75294.0,4,2,2,2.107048235403984,new
2023-03-01,souled1987,334,1,49700.0,1,1,1,1.0,esc
2023-03-01,souliflame,90,1,41900.0,3,1,1,1.1070482354039841,new
2023-03-01,souljack,351,1,35700.0,1,1,1,1.0,esc
2023-03-01,soulkiss37,271,1,34594.0,2,1,1,1.053524117701992,esc
2023-03-01,souly82,66,2,70300.0,4,2,2,2.107048235403984,new
2023-03-01,soumahagaren,322,1,40673.0,1,1,1,1.0,esc
2023-03-01,sound2862,65,1,109500.0,4,1,3,2.2328592494367347,semi-VIP
2023-03-01,sound605,148,1,39900.0,3,1,1,1.1070482354039841,new
2023-03-01,soung1211,65,1,33400.0,4,1,1,1.1605723531059762,new
2023-03-01,souyoo,217,1,68040.0,2,1,2,1.5896675658673716,esc
2023-03-01,sovereignk,155,2,30300.0,3,2,1,1.5173806695366128,new
2023-03-01,sowhat11,151,1,40715.0,3,1,1,1.1070482354039841,new
2023-03-01,sowon6690,27,1,38800.0,4,1,1,1.1605723531059762,new
2023-03-01,soy10166,121,1,75300.0,3,1,2,1.6431916835693634,new
2023-03-01,soy90,148,1,183900.0,3,1,3,2.1793351317347427,semi-VIP
2023-03-01,soyalan,222,1,64800.0,2,1,2,1.5896675658673716,esc
2023-03-01,soydiosa33,16,1,29000.0,4,1,1,1.1605723531059762,new
2023-03-01,soyeon7630,118,1,37000.0,3,1,1,1.1070482354039841,new
2023-03-01,soyeong0812,188,1,37900.0,2,1,1,1.053524117701992,esc
2023-03-01,soyleon,35,2,79600.0,4,2,2,2.107048235403984,new
2023-03-01,soyoon1999,56,1,38900.0,4,1,1,1.1605723531059762,new
2023-03-01,space0630,7,1,40900.0,4,1,1,1.1605723531059762,new
2023-03-01,spacemin9,90,1,55100.0,3,1,2,1.6431916835693634,new
2023-03-01,spade0330,209,3,24800.0,2,3,1,1.8741889859672494,esc
2023-03-01,spark429,322,1,35775.0,1,1,1,1.0,esc
2023-03-01,sparkkm,113,1,37000.0,3,1,1,1.1070482354039841,new
2023-03-01,sparkle86,168,2,79886.0,3,2,2,2.053524117701992,new
2023-03-01,sparkling27,8,1,27000.0,4,1,1,1.1605723531059762,new
2023-03-01,spawasi,84,2,79000.0,4,2,2,2.107048235403984,new
2023-03-01,spdlqjfh,227,1,37700.0,2,1,1,1.053524117701992,esc
2023-03-01,special686,148,1,50200.0,3,1,1,1.1070482354039841,new
2023-03-01,specialbys,78,1,16900.0,4,1,1,1.1605723531059762,new
2023-03-01,specs74,309,2,74100.0,1,2,2,1.9464758822980082,esc
2023-03-01,speedy1,251,1,38500.0,2,1,1,1.053524117701992,esc
2023-03-01,speedyoh,145,1,17900.0,3,1,1,1.1070482354039841,new
2023-03-01,speekerman,134,1,54760.0,3,1,2,1.6431916835693634,new
2023-03-01,spehrkdhk,153,1,48900.0,3,1,1,1.1070482354039841,new
2023-03-01,spid8078,76,1,32400.0,4,1,1,1.1605723531059762,new
2023-03-01,spiderk,11,1,37000.0,4,1,1,1.1605723531059762,new
2023-03-01,spinoza100,175,1,17900.0,3,1,1,1.1070482354039841,new
2023-03-01,spirits29,67,1,32400.0,4,1,1,1.1605723531059762,new
2023-03-01,spirlaine,190,2,63400.0,2,2,2,2.0,esc
2023-03-01,spirytus,114,2,96200.0,3,2,2,2.053524117701992,new
2023-03-01,splendor84,266,1,39620.0,2,1,1,1.053524117701992,esc
