date,member_id,R,F,M,r_grade,f_grade,m_grade,rfm_index,group
2023-03-01,swieps7943,30,3,96837.0,4,3,2,2.36173944591276,ROYAL
2023-03-01,swimmi1111,4,1,34900.0,4,1,1,1.033309006903723,new
2023-03-01,swingone,119,2,25600.0,2,2,1,1.3506364436115192,esc
2023-03-01,swiskiss55,102,1,28900.0,2,1,1,1.0111030023012408,esc
2023-03-01,swj3979,139,1,17900.0,2,1,1,1.0111030023012408,esc
2023-03-01,swjh0127,119,1,30900.0,2,1,1,1.0111030023012408,esc
2023-03-01,swkim1124,84,2,30652.0,3,2,1,1.3617394459127603,new
2023-03-01,swlee2121,60,2,105408.0,3,2,3,2.6604665586897216,semi-VIP
2023-03-01,swm1234,149,1,41900.0,2,1,1,1.0111030023012408,esc
2023-03-01,swobbler,162,1,14900.0,1,1,1,1.0,esc
2023-03-01,swoong22,108,1,52800.0,2,1,2,1.6604665586897216,esc
2023-03-01,sword5276,140,1,32900.0,2,1,1,1.0111030023012408,esc
2023-03-01,sword779,77,1,31700.0,3,1,1,1.022206004602482,new
2023-03-01,swpark9513,183,1,41900.0,1,1,1,1.0,esc
2023-03-01,swq8011,53,2,80300.0,3,2,2,2.011103002301241,new
2023-03-01,swsecret,66,1,26801.0,3,1,1,1.022206004602482,new
2023-03-01,swy8024,210,1,115000.0,1,1,3,2.298727112776961,esc-VIP
2023-03-01,sy000211,92,1,7700.0,3,1,1,1.022206004602482,new
2023-03-01,sy4u24,100,1,39270.0,2,1,1,1.0111030023012408,esc
2023-03-01,sy9935,65,1,58100.0,3,1,2,1.6715695609909627,new
2023-03-01,syb980918,212,1,34880.0,1,1,1,1.0,esc
2023-03-01,syc6237,23,2,49800.0,4,2,1,1.3728424482140014,new
2023-03-01,syc6313,199,1,52600.0,1,1,2,1.6493635563884808,esc
2023-03-01,sych2080,89,5,121815.0,3,4,3,3.3395334413102784,VIP
2023-03-01,sycho1999,75,1,49900.0,3,1,1,1.022206004602482,new
2023-03-01,sycj96,66,2,134650.0,3,2,3,2.6604665586897216,semi-VIP
2023-03-01,sydm8575,167,3,180370.0,1,3,3,2.977793995397518,esc-VIP
2023-03-01,syeon7706,134,1,40000.0,2,1,1,1.0111030023012408,esc
2023-03-01,syg8369,13,1,37900.0,4,1,1,1.033309006903723,new
2023-03-01,syheart,119,1,48800.0,2,1,1,1.0111030023012408,esc
2023-03-01,syhoa,196,1,40900.0,1,1,1,1.0,esc
2023-03-01,syjjang4210,129,1,50200.0,2,1,1,1.0111030023012408,esc
2023-03-01,syki945,51,1,45000.0,3,1,1,1.022206004602482,new
2023-03-01,sym111,72,2,69200.0,3,2,2,2.011103002301241,new
2023-03-01,sym116,166,1,39800.0,1,1,1,1.0,esc
2023-03-01,syoon002918,178,1,17900.0,1,1,1,1.0,esc
2023-03-01,syp13795,167,1,50300.0,1,1,1,1.0,esc
2023-03-01,syr0622,47,1,40900.0,3,1,1,1.022206004602482,new
2023-03-01,syriscus,52,3,126500.0,3,3,3,3.0,VIP
2023-03-01,sys4155,80,1,40400.0,3,1,1,1.022206004602482,new
2023-03-01,sys4890,18,1,14100.0,4,1,1,1.033309006903723,new
2023-03-01,sys89129,65,1,32300.0,3,1,1,1.022206004602482,new
2023-03-01,sysy0809,92,2,68588.0,3,2,2,2.011103002301241,new
2023-03-01,syt018,115,1,63400.0,2,1,2,1.6604665586897216,esc
2023-03-01,syukman,77,1,29715.0,3,1,1,1.022206004602482,new
2023-03-01,syuvalch,13,3,102600.0,4,3,2,2.36173944591276,ROYAL
2023-03-01,syyy9120,99,1,28900.0,3,1,1,1.022206004602482,new
2023-03-01,szarcher,91,1,57200.0,3,1,2,1.6715695609909627,new
2023-03-01,szzary,106,1,37000.0,2,1,1,1.0111030023012408,esc
2023-03-01,tableaux,94,1,14900.0,3,1,1,1.022206004602482,new
2023-03-01,tabo4329,143,1,41000.0,2,1,1,1.0111030023012408,esc
2023-03-01,tacksagong,164,1,13900.0,1,1,1,1.0,esc
2023-03-01,tae428,9,1,37900.0,4,1,1,1.033309006903723,new
2023-03-01,taecastle12,79,3,96800.0,3,3,2,2.3506364436115192,ROYAL
2023-03-01,taegeun8826,35,1,40900.0,4,1,1,1.033309006903723,new
2023-03-01,taeheegks1,93,1,41000.0,3,1,1,1.022206004602482,new
2023-03-01,taeho3008,61,1,114500.0,3,1,3,2.320933117379443,semi-VIP
2023-03-01,taehyun1810,108,1,12700.0,2,1,1,1.0111030023012408,esc
2023-03-01,taeinlove3,113,1,36700.0,2,1,1,1.0111030023012408,esc
2023-03-01,taejin877,157,1,38100.0,2,1,1,1.0111030023012408,esc
2023-03-01,taejipia,7,2,69900.0,4,2,2,2.0222060046024817,new
2023-03-01,taejuni,23,2,32300.0,4,2,1,1.3728424482140014,new
2023-03-01,taekgu01,126,1,161900.0,2,1,3,2.309830115078202,esc-VIP
2023-03-01,taengjjing,199,1,36900.0,1,1,1,1.0,esc
2023-03-01,taengkun,218,1,34000.0,1,1,1,1.0,esc
2023-03-01,taerang313,117,1,109500.0,2,1,3,2.309830115078202,esc-VIP
2023-03-01,taeseun0620,96,1,49400.0,3,1,1,1.022206004602482,new
2023-03-01,taesub0512,147,1,41900.0,2,1,1,1.0111030023012408,esc
2023-03-01,taewoo010,207,1,32400.0,1,1,1,1.0,esc
2023-03-01,taeyang2114,171,1,31800.0,1,1,1,1.0,esc
2023-03-01,taeyeon11,17,1,36900.0,4,1,1,1.033309006903723,new
2023-03-01,taeyeon123,66,1,28400.0,3,1,1,1.022206004602482,new
2023-03-01,taffeit,64,1,37400.0,3,1,1,1.022206004602482,new
2023-03-01,tagyuk22,174,1,31800.0,1,1,1,1.0,esc
2023-03-01,tailer41,18,1,128600.0,4,1,3,2.332036119680684,semi-VIP
2023-03-01,tailistaeil,47,1,28500.0,3,1,1,1.022206004602482,new
2023-03-01,taira223,7,1,41900.0,4,1,1,1.033309006903723,new
2023-03-01,taisang,151,1,40900.0,2,1,1,1.0111030023012408,esc
2023-03-01,tak9522,73,1,34574.0,3,1,1,1.022206004602482,new
2023-03-01,takbro,191,1,41900.0,1,1,1,1.0,esc
2023-03-01,takeo1,28,2,31800.0,4,2,1,1.3728424482140014,new
2023-03-01,takeu1231,154,1,35400.0,2,1,1,1.0111030023012408,esc
2023-03-01,talkwithraon,203,1,54100.0,1,1,2,1.6493635563884808,esc
2023-03-01,tamamaa,0,1,20300.0,4,1,1,1.033309006903723,new
2023-03-01,tamayura,102,1,56100.0,2,1,2,1.6604665586897216,esc
2023-03-01,tanatonoter,170,1,52600.0,1,1,2,1.6493635563884808,esc
2023-03-01,tangdo6,117,1,32700.0,2,1,1,1.0111030023012408,esc
2023-03-01,tanguk,166,1,40900.0,1,1,1,1.0,esc
2023-03-01,tantani0423,145,1,41900.0,2,1,1,1.0111030023012408,esc
2023-03-01,tariad,115,1,60000.0,2,1,2,1.6604665586897216,esc
2023-03-01,tarko49,173,1,13900.0,1,1,1,1.0,esc
2023-03-01,taruby,150,1,52600.0,2,1,2,1.6604665586897216,esc
2023-03-01,tasoho,205,1,101838.0,1,1,2,1.6493635563884808,esc
2023-03-01,taylor0103,0,1,12900.0,4,1,1,1.033309006903723,new
2023-03-01,taylorjeon,63,1,32200.0,3,1,1,1.022206004602482,new
2023-03-01,tbnjb,190,1,17900.0,1,1,1,1.0,esc
2023-03-01,tbvj325,159,1,47600.0,2,1,1,1.0111030023012408,esc
2023-03-01,tcl1359,127,1,154000.0,2,1,3,2.309830115078202,esc-VIP
2023-03-01,tdj99092,206,1,35200.0,1,1,1,1.0,esc
2023-03-01,tdss0659,22,1,61800.0,4,1,2,1.6826725632922035,new
2023-03-01,te04047,51,1,19763.0,3,1,1,1.022206004602482,new
2023-03-01,tearwith,151,1,35900.0,2,1,1,1.0111030023012408,esc
2023-03-01,tebeiux,183,1,38900.0,1,1,1,1.0,esc
2023-03-01,teddy2559,164,1,40837.0,1,1,1,1.0,esc
2023-03-01,tedy228,140,1,32900.0,2,1,1,1.0111030023012408,esc
2023-03-01,tekken5346,205,1,41600.0,1,1,1,1.0,esc
2023-03-01,tekton7,22,1,14900.0,4,1,1,1.033309006903723,new
2023-03-01,tenyear9380,135,1,39000.0,2,1,1,1.0111030023012408,esc
2023-03-01,teresach234,102,1,85700.0,2,1,2,1.6604665586897216,esc
2023-03-01,teri2gogo,165,1,37900.0,1,1,1,1.0,esc
2023-03-01,terioussun,183,1,39900.0,1,1,1,1.0,esc
2023-03-01,terry541,164,1,29900.0,1,1,1,1.0,esc
2023-03-01,terry88,214,1,34999.0,1,1,1,1.0,esc
2023-03-01,testkob,118,1,12700.0,2,1,1,1.0111030023012408,esc
2023-03-01,tgb02391,50,1,41900.0,3,1,1,1.022206004602482,new
2023-03-01,tgwi,177,1,32900.0,1,1,1,1.0,esc
2023-03-01,th8383,96,2,75656.0,3,2,2,2.011103002301241,new
2023-03-01,thakd0814,66,1,29456.0,3,1,1,1.022206004602482,new
2023-03-01,thakd1465,121,1,40900.0,2,1,1,1.0111030023012408,esc
2023-03-01,thanks5900,34,1,45500.0,4,1,1,1.033309006903723,new
2023-03-01,thdbs5518,146,1,12009.0,2,1,1,1.0111030023012408,esc
2023-03-01,thdcodbs,205,1,36000.0,1,1,1,1.0,esc
2023-03-01,thddl456,135,1,30900.0,2,1,1,1.0111030023012408,esc
2023-03-01,thddn99,114,1,12700.0,2,1,1,1.0111030023012408,esc
2023-03-01,thdgkfla5656,174,2,77400.0,1,2,2,1.988896997698759,esc
2023-03-01,thdgml1014,66,1,27400.0,3,1,1,1.022206004602482,new
2023-03-01,thdnjs14,66,1,44400.0,3,1,1,1.022206004602482,new
2023-03-01,thdqnrms295,140,1,40900.0,2,1,1,1.0111030023012408,esc
2023-03-01,thdud6830,27,1,24900.0,4,1,1,1.033309006903723,new
2023-03-01,thdus1438,113,1,36000.0,2,1,1,1.0111030023012408,esc
2023-03-01,thdwlstjd96,115,1,50400.0,2,1,1,1.0111030023012408,esc
2023-03-01,thdwndk11,129,2,134550.0,2,2,3,2.6493635563884803,esc-VIP
2023-03-01,the4343,78,1,38233.0,3,1,1,1.022206004602482,new
2023-03-01,the4quare,156,1,134270.0,2,1,3,2.309830115078202,esc-VIP
2023-03-01,the7782,133,1,16900.0,2,1,1,1.0111030023012408,esc
2023-03-01,theabc1,105,1,11900.0,2,1,1,1.0111030023012408,esc
2023-03-01,theboss92,120,1,25800.0,2,1,1,1.0111030023012408,esc
2023-03-01,thedark27,107,1,33900.0,2,1,1,1.0111030023012408,esc
2023-03-01,theendlesstale,173,1,28800.0,1,1,1,1.0,esc
2023-03-01,theglove23,77,1,104162.0,3,1,3,2.320933117379443,semi-VIP
2023-03-01,theh4l,196,1,40999.0,1,1,1,1.0,esc
2023-03-01,theironsea,135,1,35104.0,2,1,1,1.0111030023012408,esc
2023-03-01,thel22,115,1,10900.0,2,1,1,1.0111030023012408,esc
2023-03-01,theme12,197,1,40900.0,1,1,1,1.0,esc
2023-03-01,ther130,164,2,68162.0,1,2,2,1.988896997698759,esc
2023-03-01,therape,118,1,111370.0,2,1,3,2.309830115078202,esc-VIP
2023-03-01,theruu,203,1,16900.0,1,1,1,1.0,esc
2023-03-01,thewestwind,142,1,67500.0,2,1,2,1.6604665586897216,esc
2023-03-01,thfgnl0810,105,1,14900.0,2,1,1,1.0111030023012408,esc
2023-03-01,thfk8445,120,1,36000.0,2,1,1,1.0111030023012408,esc
2023-03-01,thfqkddnf,72,1,29500.0,3,1,1,1.022206004602482,new
2023-03-01,thfqlsla,169,1,35712.0,1,1,1,1.0,esc
2023-03-01,thgus5439,135,1,32900.0,2,1,1,1.0111030023012408,esc
2023-03-01,thinkcow3561,98,1,132500.0,3,1,3,2.320933117379443,semi-VIP
2023-03-01,thk9178,89,1,40400.0,3,1,1,1.022206004602482,new
2023-03-01,thkim99112,107,1,12700.0,2,1,1,1.0111030023012408,esc
2023-03-01,thlee1103,128,1,17400.0,2,1,1,1.0111030023012408,esc
2023-03-01,thoix14,152,1,48775.0,2,1,1,1.0111030023012408,esc
2023-03-01,thorn52,129,1,32900.0,2,1,1,1.0111030023012408,esc
2023-03-01,thou0515,177,1,36709.0,1,1,1,1.0,esc
2023-03-01,threesky,194,1,113200.0,1,1,3,2.298727112776961,esc-VIP
2023-03-01,throne100,77,1,15500.0,3,1,1,1.022206004602482,new
2023-03-01,through19,77,2,261500.0,3,2,4,3.3098301150782024,semi-VIP
2023-03-01,thsdlswp12,156,1,13800.0,2,1,1,1.0111030023012408,esc
2023-03-01,thseod12,207,1,30300.0,1,1,1,1.0,esc
2023-03-01,thstpqls3,183,1,39800.0,1,1,1,1.0,esc
2023-03-01,thsutleo8022,147,2,0.0,2,2,1,1.3506364436115192,esc
2023-03-01,thswncks99,170,1,29800.0,1,1,1,1.0,esc
2023-03-01,thtiger,143,1,39800.0,2,1,1,1.0111030023012408,esc
2023-03-01,thunder200,92,1,36770.0,3,1,1,1.022206004602482,new
2023-03-01,thunder200v,61,1,29771.0,3,1,1,1.022206004602482,new
2023-03-01,thursday113,64,1,33400.0,3,1,1,1.022206004602482,new
2023-03-01,thwiseson,60,1,33400.0,3,1,1,1.022206004602482,new
2023-03-01,thwjddl24,110,1,72000.0,2,1,2,1.6604665586897216,esc
2023-03-01,thypt1004,159,1,34915.0,2,1,1,1.0111030023012408,esc
2023-03-01,tiamun,64,1,39300.0,3,1,1,1.022206004602482,new
2023-03-01,tidy109,13,1,19100.0,4,1,1,1.033309006903723,new
2023-03-01,tig00347,28,2,77573.0,4,2,2,2.0222060046024817,new
2023-03-01,tigger1400,135,1,47800.0,2,1,1,1.0111030023012408,esc
2023-03-01,tightrush,164,1,39800.0,1,1,1,1.0,esc
2023-03-01,tigml0415,66,1,31400.0,3,1,1,1.022206004602482,new
2023-03-01,timaru2001,91,1,39900.0,3,1,1,1.022206004602482,new
2023-03-01,time9time,142,1,40772.0,2,1,1,1.0111030023012408,esc
2023-03-01,timegoesby89,179,1,41900.0,1,1,1,1.0,esc
2023-03-01,timidprince,8,2,71813.0,4,2,2,2.0222060046024817,new
2023-03-01,timojs,201,1,24605.0,1,1,1,1.0,esc
2023-03-01,tingbell35,205,3,179465.0,1,3,3,2.977793995397518,esc-VIP
2023-03-01,tion0819,166,1,65800.0,1,1,2,1.6493635563884808,esc
2023-03-01,tisaso23211,112,1,7700.0,2,1,1,1.0111030023012408,esc
2023-03-01,titlehwan,177,1,40900.0,1,1,1,1.0,esc
2023-03-01,tjd8530,212,1,36000.0,1,1,1,1.0,esc
2023-03-01,tjdals7249,1,2,64425.0,4,2,2,2.0222060046024817,new
2023-03-01,tjdckss92,44,1,52800.0,4,1,2,1.6826725632922035,new
2023-03-01,tjdckstm,148,1,39464.0,2,1,1,1.0111030023012408,esc
2023-03-01,tjddn597,139,1,38900.0,2,1,1,1.0111030023012408,esc
2023-03-01,tjddnjsdl92,69,1,33400.0,3,1,1,1.022206004602482,new
2023-03-01,tjddns1202,83,1,31800.0,3,1,1,1.022206004602482,new
2023-03-01,tjddus802,108,1,48500.0,2,1,1,1.0111030023012408,esc
2023-03-01,tjddus8174,87,2,193800.0,3,2,3,2.6604665586897216,semi-VIP
2023-03-01,tjdfhr0315,204,1,40900.0,1,1,1,1.0,esc
2023-03-01,tjdgh7488,2,1,41900.0,4,1,1,1.033309006903723,new
2023-03-01,tjdghd777,169,3,72400.0,1,3,2,2.328430439009037,esc
2023-03-01,tjdghksl18,47,1,34900.0,3,1,1,1.022206004602482,new
2023-03-01,tjdgns0321,31,2,67515.0,4,2,2,2.0222060046024817,new
2023-03-01,tjdgns118,18,2,77886.0,4,2,2,2.0222060046024817,new
2023-03-01,tjdgns6572,204,1,39900.0,1,1,1,1.0,esc
2023-03-01,tjdgo222,214,1,114000.0,1,1,3,2.298727112776961,esc-VIP
2023-03-01,tjdgood123,68,1,33400.0,3,1,1,1.022206004602482,new
2023-03-01,tjdgus6774,143,1,15900.0,2,1,1,1.0111030023012408,esc
2023-03-01,tjdgus9663,90,1,37679.0,3,1,1,1.022206004602482,new
2023-03-01,tjdguur522,30,2,53506.0,4,2,2,2.0222060046024817,new
2023-03-01,tjdns1223,100,1,39772.0,2,1,1,1.0111030023012408,esc
2023-03-01,tjdpfls777,176,1,15900.0,1,1,1,1.0,esc
2023-03-01,tjdrhks1392,155,1,40679.0,2,1,1,1.0111030023012408,esc
2023-03-01,tjdrn0316,170,1,30800.0,1,1,1,1.0,esc
2023-03-01,tjdskadlek78,203,1,43800.0,1,1,1,1.0,esc
2023-03-01,tjdwlsdldl18,19,1,12900.0,4,1,1,1.033309006903723,new
2023-03-01,tjdwlwkd7,91,1,50200.0,3,1,1,1.022206004602482,new
2023-03-01,tjdwo1989,198,1,135334.0,1,1,3,2.298727112776961,esc-VIP
2023-03-01,tjdwo5322,13,2,102957.0,4,2,3,2.6715695609909624,semi-VIP
2023-03-01,tjehdgur063,197,2,55100.0,1,2,2,1.988896997698759,esc
2023-03-01,tjfashion,32,1,35233.0,4,1,1,1.033309006903723,new
2023-03-01,tjfdbswn,194,1,41900.0,1,1,1,1.0,esc
2023-03-01,tjgpwls123,208,1,45200.0,1,1,1,1.0,esc
2023-03-01,tjgudals0,51,1,39834.0,3,1,1,1.022206004602482,new
2023-03-01,tjgurwls9606,177,1,31500.0,1,1,1,1.0,esc
2023-03-01,tjgusdn5917,30,2,79531.0,4,2,2,2.0222060046024817,new
2023-03-01,tjgycjs,55,1,39900.0,3,1,1,1.022206004602482,new
2023-03-01,tjgytjd1,184,1,40400.0,1,1,1,1.0,esc
2023-03-01,tjhhappy,79,1,38650.0,3,1,1,1.022206004602482,new
2023-03-01,tjizz,178,1,40900.0,1,1,1,1.0,esc
2023-03-01,tjjeon1,157,1,51700.0,2,1,1,1.0111030023012408,esc
2023-03-01,tjqja4755,93,1,13800.0,3,1,1,1.022206004602482,new
2023-03-01,tjrals132,113,1,37000.0,2,1,1,1.0111030023012408,esc
2023-03-01,tjrdid001,174,1,62511.0,1,1,2,1.6493635563884808,esc
2023-03-01,tjrgml2324,33,3,118214.0,4,3,3,3.011103002301241,VIP
2023-03-01,tjrgus621,59,1,65400.0,3,1,2,1.6715695609909627,new
2023-03-01,tjrgus7938,91,1,29850.0,3,1,1,1.022206004602482,new
2023-03-01,tjrgus9009,17,1,38900.0,4,1,1,1.033309006903723,new
2023-03-01,tjrry0512,12,1,77343.0,4,1,2,1.6826725632922035,new
2023-03-01,tjsdbf95,50,2,81800.0,3,2,2,2.011103002301241,new
2023-03-01,tjsdn0246,90,1,49711.0,3,1,1,1.022206004602482,new
2023-03-01,tjsdud0114a,164,1,27900.0,1,1,1,1.0,esc
2023-03-01,tjsdud5144,166,1,13900.0,1,1,1,1.0,esc
2023-03-01,tjsdud5718,48,1,61800.0,3,1,2,1.6715695609909627,new
2023-03-01,tjsdud6630,130,1,37827.0,2,1,1,1.0111030023012408,esc
2023-03-01,tjsghd7458,60,1,32300.0,3,1,1,1.022206004602482,new
2023-03-01,tjsghkdia510,110,1,36000.0,2,1,1,1.0111030023012408,esc
2023-03-01,tjsgn9360,10,1,40679.0,4,1,1,1.033309006903723,new
2023-03-01,tjsgphappy,64,1,30300.0,3,1,1,1.022206004602482,new
2023-03-01,tjsrb9351,86,1,16900.0,3,1,1,1.022206004602482,new
2023-03-01,tjsrud2642,218,1,46400.0,1,1,1,1.0,esc
2023-03-01,tjstodsla,12,1,18100.0,4,1,1,1.033309006903723,new
2023-03-01,tjsuddl20,15,2,64484.0,4,2,2,2.0222060046024817,new
2023-03-01,tjtn54,69,1,53700.0,3,1,2,1.6715695609909627,new
2023-03-01,tjwjdals96,23,1,22900.0,4,1,1,1.033309006903723,new
2023-03-01,tjwjdrh12,139,1,37900.0,2,1,1,1.0111030023012408,esc
2023-03-01,tjwns1005,198,1,30300.0,1,1,1,1.0,esc
2023-03-01,tjwnstjr3000,210,1,31400.0,1,1,1,1.0,esc
2023-03-01,tjy0924,67,1,28400.0,3,1,1,1.022206004602482,new
2023-03-01,tk0600,174,1,45700.0,1,1,1,1.0,esc
2023-03-01,tkandpf743,65,1,15700.0,3,1,1,1.022206004602482,new
2023-03-01,tkboy02,163,1,41900.0,1,1,1,1.0,esc
2023-03-01,tkdals1023,204,1,40739.0,1,1,1,1.0,esc
2023-03-01,tkdan07,211,1,75600.0,1,1,2,1.6493635563884808,esc
2023-03-01,tkdan321,208,1,32779.0,1,1,1,1.0,esc
2023-03-01,tkdcn2613,117,2,46931.0,2,2,1,1.3506364436115192,esc
2023-03-01,tkddbs076,3,1,27800.0,4,1,1,1.033309006903723,new
2023-03-01,tkddbs304,142,1,58700.0,2,1,2,1.6604665586897216,esc
2023-03-01,tkddj92,77,1,33400.0,3,1,1,1.022206004602482,new
2023-03-01,tkddk5112,115,1,48000.0,2,1,1,1.0111030023012408,esc
2023-03-01,tkddn2624,0,1,54200.0,4,1,2,1.6826725632922035,new
2023-03-01,tkddnjs1209,79,1,35579.0,3,1,1,1.022206004602482,new
2023-03-01,tkddnr21,218,1,34000.0,1,1,1,1.0,esc
2023-03-01,tkddnspd,98,2,81832.0,3,2,2,2.011103002301241,new
2023-03-01,tkdduszz78,10,1,41774.0,4,1,1,1.033309006903723,new
2023-03-01,tkdel1120,146,1,41000.0,2,1,1,1.0111030023012408,esc
2023-03-01,tkdfbs0117,105,1,14900.0,2,1,1,1.0111030023012408,esc
2023-03-01,tkdghksnodon,192,1,41900.0,1,1,1,1.0,esc
2023-03-01,tkdgjs1021,161,1,16400.0,1,1,1,1.0,esc
2023-03-01,tkdgmlgyfl,162,1,38100.0,1,1,1,1.0,esc
2023-03-01,tkdguska,64,1,112545.0,3,1,3,2.320933117379443,semi-VIP
2023-03-01,tkdlzns,8,1,13900.0,4,1,1,1.033309006903723,new
2023-03-01,tkdnss,161,1,20400.0,1,1,1,1.0,esc
2023-03-01,tkdrb2168,101,2,78682.0,2,2,2,2.0,esc
2023-03-01,tkdtkd1324,7,2,186820.0,4,2,3,2.6715695609909624,semi-VIP
2023-03-01,tkdwls2545,68,1,30400.0,3,1,1,1.022206004602482,new
2023-03-01,tkfkd0810,204,1,45900.0,1,1,1,1.0,esc
2023-03-01,tkfkd0968,114,1,112500.0,2,1,3,2.309830115078202,esc-VIP
2023-03-01,tkfkdgo0609,109,1,11700.0,2,1,1,1.0111030023012408,esc
2023-03-01,tkflzl1,99,1,11900.0,3,1,1,1.022206004602482,new
2023-03-01,tkgo914,170,1,30039.0,1,1,1,1.0,esc
2023-03-01,tkkm009,46,4,92000.0,4,3,2,2.36173944591276,ROYAL
2023-03-01,tkofroar,56,2,68100.0,3,2,2,2.011103002301241,new
2023-03-01,tkrk93,46,1,40400.0,4,1,1,1.033309006903723,new
2023-03-01,tkswls4246,67,1,107674.0,3,1,3,2.320933117379443,semi-VIP
2023-03-01,tl1279,104,1,39800.0,2,1,1,1.0111030023012408,esc
2023-03-01,tlaaksu,118,1,133684.0,2,1,3,2.309830115078202,esc-VIP
2023-03-01,tlatmddus,90,2,73750.0,3,2,2,2.011103002301241,new
2023-03-01,tldkncksm,41,1,150630.0,4,1,3,2.332036119680684,semi-VIP
2023-03-01,tlelfhd6078,10,2,78900.0,4,2,2,2.0222060046024817,new
2023-03-01,tlgnqkr,120,1,36388.0,2,1,1,1.0111030023012408,esc
2023-03-01,tlgud0505,40,2,81027.0,4,2,2,2.0222060046024817,new
2023-03-01,tlrorkgngn,156,1,39100.0,2,1,1,1.0111030023012408,esc
2023-03-01,tlsansaos,105,1,28600.0,2,1,1,1.0111030023012408,esc
2023-03-01,tlsaud5929,73,2,189031.0,3,2,3,2.6604665586897216,semi-VIP
2023-03-01,tlscodud2109,35,1,32900.0,4,1,1,1.033309006903723,new
2023-03-01,tlsfpem,8,3,120510.0,4,3,3,3.011103002301241,VIP
2023-03-01,tlsghks222,194,1,41900.0,1,1,1,1.0,esc
2023-03-01,tlsghtmddus0,62,1,16100.0,3,1,1,1.022206004602482,new
2023-03-01,tlsgkrtmd,153,1,41900.0,2,1,1,1.0111030023012408,esc
2023-03-01,tlsqjatn99,158,2,78700.0,2,2,2,2.0,esc
2023-03-01,tlsrkdguq123,121,1,38699.0,2,1,1,1.0111030023012408,esc
2023-03-01,tlsthf1,188,1,41900.0,1,1,1,1.0,esc
2023-03-01,tlstkdduq100,4,1,37900.0,4,1,1,1.033309006903723,new
2023-03-01,tlswlrtn,112,1,61000.0,2,1,2,1.6604665586897216,esc
2023-03-01,tlswlsrhd,104,1,40900.0,2,1,1,1.0111030023012408,esc
2023-03-01,tlswlwl2,9,1,22700.0,4,1,1,1.033309006903723,new
2023-03-01,tmakdlfdkrak,60,2,69698.0,3,2,2,2.011103002301241,new
2023-03-01,tmdahr2000,72,1,32400.0,3,1,1,1.022206004602482,new
2023-03-01,tmdals0545,205,1,34848.0,1,1,1,1.0,esc
2023-03-01,tmddlf7471,99,1,27800.0,3,1,1,1.022206004602482,new
2023-03-01,tmddn402,186,1,17900.0,1,1,1,1.0,esc
2023-03-01,tmddus0201,164,1,38900.0,1,1,1,1.0,esc
2023-03-01,tmddus8,66,1,48700.0,3,1,1,1.022206004602482,new
2023-03-01,tmddusl09,113,1,36500.0,2,1,1,1.0111030023012408,esc
2023-03-01,tmdfhr,208,1,35000.0,1,1,1,1.0,esc
2023-03-01,tmdfl0827,43,3,117000.0,4,3,3,3.011103002301241,VIP
2023-03-01,tmdfuf1371,205,1,34176.0,1,1,1,1.0,esc
2023-03-01,tmdghchl111,218,1,34987.0,1,1,1,1.0,esc
2023-03-01,tmdghks4276,147,1,145948.0,2,1,3,2.309830115078202,esc-VIP
2023-03-01,tmdgk0694,118,1,30669.0,2,1,1,1.0111030023012408,esc
2023-03-01,tmdgml0320,12,1,36900.0,4,1,1,1.033309006903723,new
2023-03-01,tmdgml211,170,1,31800.0,1,1,1,1.0,esc
2023-03-01,tmdgus980803,196,1,35935.0,1,1,1,1.0,esc
2023-03-01,tmdqls,16,1,37900.0,4,1,1,1.033309006903723,new
2023-03-01,tmdsid0905,76,1,114500.0,3,1,3,2.320933117379443,semi-VIP
2023-03-01,tmdvud101,36,2,118200.0,4,2,3,2.6715695609909624,semi-VIP
2023-03-01,tmdwktm123,161,1,36100.0,1,1,1,1.0,esc
2023-03-01,tmdwo1262,24,1,36800.0,4,1,1,1.033309006903723,new
2023-03-01,tmendless,77,1,56036.0,3,1,2,1.6715695609909627,new
2023-03-01,tmfalrla,203,1,38800.0,1,1,1,1.0,esc
2023-03-01,tmfrlzz01,9,1,34900.0,4,1,1,1.033309006903723,new
2023-03-01,tmin0814,156,1,38100.0,2,1,1,1.0111030023012408,esc
2023-03-01,tms00042,51,1,17400.0,3,1,1,1.022206004602482,new
2023-03-01,tmsnqehrm,91,1,41900.0,3,1,1,1.022206004602482,new
2023-03-01,tmtmfhtkdrbs,70,2,33400.0,3,2,1,1.3617394459127603,new
2023-03-01,tmvkdl1369,205,1,30000.0,1,1,1,1.0,esc
2023-03-01,tmzkdl5033,66,2,29610.0,3,2,1,1.3617394459127603,new
2023-03-01,tnals2090,136,1,40700.0,2,1,1,1.0111030023012408,esc
2023-03-01,tnantkf321,154,1,16900.0,2,1,1,1.0111030023012408,esc
2023-03-01,tndksdl0728,90,1,40900.0,3,1,1,1.022206004602482,new
2023-03-01,tndlsz75,129,1,32900.0,2,1,1,1.0111030023012408,esc
2023-03-01,tndnjs0629,141,1,41900.0,2,1,1,1.0111030023012408,esc
2023-03-01,tndus1479,0,1,13900.0,4,1,1,1.033309006903723,new
2023-03-01,tndusskfk,82,1,37800.0,3,1,1,1.022206004602482,new
2023-03-01,tndyd0103,105,1,46438.0,2,1,1,1.0111030023012408,esc
2023-03-01,tnfl97,163,1,38900.0,1,1,1,1.0,esc
